Aspalt(for bike) Accelerrated vel,,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
245217,97,18.56,1.29,7.1,15.81
245221,97,18.56,1.14,6.16,16.75
245225,97,18.56,1.41,9.49,11.85
245229,97,18.56,1.18,9.34,8.24
245233,97,18.56,0.47,8.9,3.65
245236,78,23.08,-1.45,11.65,1.02
245240,78,23.08,0.67,8.36,8
245244,78,23.08,0.55,6.16,2.98
245249,78,23.08,2.24,2.16,8.94
245253,78,23.08,1.73,2.9,7.06
245256,78,23.08,0.51,2.9,8.98
245260,78,23.08,1.26,0.63,7.41
245264,78,23.08,1.26,4.94,-0.67
245268,78,23.08,2.75,4.08,3.33
245271,78,23.08,0.82,3.33,3.92
245275,78,23.08,2.24,0.71,10.04
245279,78,23.08,1.53,1.29,13.89
245283,78,23.08,0.35,-0.78,13.45
245287,78,23.08,1.49,4.82,13.1
245291,78,23.08,0.35,8.63,13.85
245295,78,23.08,1.22,7.41,15.97
245299,78,23.08,-0.2,9.85,14.95
245303,78,23.08,0.59,5.84,14.12
245307,78,23.08,-0.04,6.32,12.91
245311,78,23.08,0.71,7.14,9.85
245314,78,23.08,0.2,6.39,6
245318,78,23.08,1.06,9.85,8.98
245322,78,23.08,0.39,8.32,10.47
245326,78,23.08,-0.04,3.69,14.04
245329,93,19.35,-0.59,1.49,13.81
245334,93,19.35,-1.37,-1.77,10.55
245338,93,19.35,0.35,-2.43,11.1
245342,93,19.35,0.78,0.04,6.43
245346,93,19.35,1.33,0.59,5.81
245350,93,19.35,2.39,5.57,0.51
245353,93,19.35,1.88,1.1,6.39
245357,93,19.35,2.31,-1.96,9.26
245361,93,19.35,2.9,3.49,14.63
245365,93,19.35,2,4.55,10.98
245369,93,19.35,0.75,5.88,8.51
245372,93,19.35,1.02,7.65,3.96
245377,93,19.35,1.57,10.98,4.55
245381,93,19.35,1.84,10.28,7.1
245385,93,19.35,1.61,5.53,9.3
245389,93,19.35,-0.67,5.81,9.69
245392,93,19.35,-0.31,2.94,8.98
245396,93,19.35,0.9,4.31,8.67
245400,93,19.35,2.12,0.27,12.91
245404,93,19.35,1.22,2.16,12.04
245408,93,19.35,0.55,4.04,8.9
245411,93,19.35,1.37,2.94,9.65
245415,86,20.93,1.29,1.41,13.53
245420,86,20.93,3.14,1.02,10.87
245424,86,20.93,1.33,5.1,7.92
245428,86,20.93,2.98,5.14,6.59
245431,86,20.93,1.02,7.45,7.88
245435,86,20.93,0.55,2.35,15.02
245439,86,20.93,1.33,1.8,17.53
245443,86,20.93,-0.27,4.04,14.08
245447,86,20.93,0.78,5.73,8.79
245450,86,20.93,-0.78,7.14,6.51
245454,86,20.93,0.51,7.37,7.22
245458,86,20.93,0.51,5.65,6.71
245463,86,20.93,-0.39,10.63,4.67
245466,86,20.93,-0.43,9.81,1.84
245470,86,20.93,-0.9,9.53,2.71
245474,86,20.93,0.39,6.24,5.61
245478,86,20.93,0.35,3.65,13.18
245482,86,20.93,0.59,5.45,6.08
245485,86,20.93,0.55,5.41,9.57
245489,86,20.93,0.27,4.86,9.34
245493,86,20.93,1.1,4.55,12.55
245497,86,20.93,1.73,4.94,8.55
245501,86,20.93,2.31,7.49,8.9
245505,86,20.93,1.73,7.41,7.65
245509,86,20.93,1.73,8.63,6.94
245513,98,18.37,1.57,3.69,14.36
245517,98,18.37,0.86,4.2,7.34
245521,98,18.37,0.67,4.12,9.06
245524,98,18.37,-0.63,5.92,5.06
245528,98,18.37,-0.39,4.75,1.53
245532,98,18.37,-0.9,3.37,5.77
245536,98,18.37,-0.08,-4.16,32.28
245539,98,18.37,2.9,-0.9,26.4
245543,98,18.37,0.08,7.96,8.98
245548,98,18.37,3.73,10.51,8.55
245552,98,18.37,0.86,9.65,9.77
245556,98,18.37,-0.43,10.71,8.75
245560,98,18.37,1.06,14.51,-5.88
245563,98,18.37,0.2,10.63,-5.3
245567,98,18.37,2.59,1.14,7.22
245571,98,18.37,2.39,-1.1,12.63
245575,98,18.37,2.28,-0.24,11.41
245579,98,18.37,2.43,1.49,5.96
245582,98,18.37,0.12,2.79,6.9
245586,98,18.37,1.18,9.06,3.69
245591,98,18.37,-1.1,3.65,6.83
245595,82,21.95,-2.12,6.79,1.1
245599,82,21.95,-0.31,8.63,-12.98
245602,82,21.95,-1.02,5.65,-19.02
245606,82,21.95,-4.79,1.1,-1.41
245610,82,21.95,1.8,-12.28,31.03
245614,82,21.95,2.59,-5.22,33.15
245618,82,21.95,0.35,-10.79,40.21
245622,82,21.95,0.39,-0.31,20.95
245625,82,21.95,1.92,15.77,5.3
245629,82,21.95,2.47,14.32,2.04
245634,82,21.95,-3.02,8.9,19.77
245638,82,21.95,-3.06,4.28,28.28
245642,82,21.95,1.96,4.31,24.44
245646,82,21.95,2.63,2.86,20.08
245649,82,21.95,0.24,-0.27,11.3
245653,82,21.95,-0.9,8.32,4.98
245657,82,21.95,-0.78,5.61,-7.88
245661,82,21.95,-6.43,5.88,-2.79
245665,82,21.95,-1.29,5.92,9.22
245668,82,21.95,-2,2.47,15.89
245672,82,21.95,0.98,4.71,14.51
245677,82,21.95,-0.55,2.59,17.02
245681,82,21.95,2.47,5.88,12.16
245685,82,21.95,-0.59,5.3,11.02
245688,93,19.35,-1.1,7.53,10.55
245692,93,19.35,-1.73,3.69,7.69
245696,93,19.35,-1.61,2.04,8.2
245700,93,19.35,-0.59,3.73,7.61
245704,93,19.35,-0.31,-2.16,11.73
245707,93,19.35,2.39,0.55,3.65
245711,93,19.35,2.55,1.77,7.88
245715,93,19.35,2.86,1.41,18.28
245720,93,19.35,1.41,16.83,4.75
245724,93,19.35,0.47,19.89,-4.2
245728,93,19.35,-1.8,13.42,6
245731,93,19.35,-0.43,2.79,9.89
245735,93,19.35,0.39,12.79,-0.59
245739,93,19.35,0.82,7.57,6.2
245743,93,19.35,2.2,-9.34,18.99
245747,93,19.35,1.57,-18.48,32.09
245750,93,19.35,5.53,-0.9,16.99
245754,93,19.35,3.3,3.33,10.51
245758,93,19.35,-0.75,-1.84,10.87
245763,93,19.35,0.2,15.85,6.24
245767,93,19.35,0.35,15.69,10.04
245771,93,19.35,0.94,7.1,14.32
245774,86,20.93,1.37,3.41,17.73
245778,86,20.93,0.51,3.77,12.08
245782,86,20.93,2.31,-2.12,5.3
245786,86,20.93,1.29,1.37,5.33
245790,86,20.93,-0.78,3.92,-7.49
245793,86,20.93,0.94,11.96,-3.73
245797,86,20.93,1.57,15.02,0.47
245801,86,20.93,0.63,14.63,15.81
245806,86,20.93,1.29,8.87,11.3
245810,86,20.93,1.69,13.57,14.36
245814,86,20.93,-0.9,10.32,18.55
245818,86,20.93,0.27,12.87,11.22
245821,86,20.93,1.65,13.65,7.34
245825,86,20.93,1.02,7.61,7.41
245829,86,20.93,2.75,9.18,3.1
245833,86,20.93,-0.47,5.37,6.9
245837,86,20.93,1.22,-8.63,13.18
245840,86,20.93,-1.14,-12.71,13.81
245844,86,20.93,-0.63,-4.39,12.16
245849,86,20.93,2.12,2.43,2.67
245853,86,20.93,2.16,9.22,6.51
245857,86,20.93,3.41,12,10.87
245861,86,20.93,4.47,6.43,9.92
245864,86,20.93,2.79,3.84,11.92
245868,94,19.15,1.29,-0.9,11.92
245872,94,19.15,1.22,-0.2,15.77
245876,94,19.15,3.53,-3.3,14.91
245880,94,19.15,2,-1.57,11.96
245884,94,19.15,1.14,0.55,7.69
245888,94,19.15,0.51,2.04,8.75
245892,94,19.15,2.24,4.28,6.94
245896,94,19.15,1.88,1.61,15.69
245900,94,19.15,3.57,1.57,10.71
245904,94,19.15,4.24,4.28,7.1
245907,94,19.15,6.08,3.49,10.63
245911,94,19.15,1.96,4.47,15.77
245915,94,19.15,0.39,-6.83,15.73
245919,94,19.15,1.73,7.1,9.3
245923,94,19.15,1.73,11.57,4.35
245926,94,19.15,1.96,10.04,4.67
245931,94,19.15,4.75,15.53,4.55
245935,94,19.15,5.06,15.73,7.1
245939,94,19.15,0.71,11.73,10.87
245943,94,19.15,-1.26,9.26,11.89
245947,94,19.15,0,5.88,16.08
245950,82,21.95,1.41,5.49,11.02
245954,82,21.95,0.82,3.96,7.81
245958,82,21.95,0.27,8.28,5.73
245962,82,21.95,1.96,9.73,4.86
245966,82,21.95,0.31,6.08,6.47
245969,82,21.95,-0.51,7.3,4.39
245974,82,21.95,0.51,6.51,1.45
245978,82,21.95,1.53,6.24,1.18
245982,82,21.95,2.47,3.1,2.24
245985,82,21.95,2.28,2.9,6.71
245989,82,21.95,3.02,4.35,8.87
245993,82,21.95,4.31,10.36,8.9
245997,82,21.95,3.14,0.98,13.14
246001,82,21.95,1.61,-6.35,16.99
246005,82,21.95,2.08,0.94,12.32
246008,82,21.95,1.88,15.3,0.12
246012,82,21.95,1.69,8.2,7.61
246017,82,21.95,-0.12,-11.06,19.46
246021,82,21.95,1.84,8.55,18.91
246025,82,21.95,3.33,8.51,10.32
246028,82,21.95,0.78,1.33,16.24
246032,82,21.95,1.22,-10.94,12.24
246036,82,21.95,7.34,14.87,4.28
246040,82,21.95,2.63,10.51,10.55
246044,94,19.15,0.08,-1.8,16.79
246048,94,19.15,1.22,6.04,12.87
246052,94,19.15,2.24,10.4,8.55
246055,94,19.15,0.94,5.61,10
246060,94,19.15,-0.47,4.75,13.57
246064,94,19.15,0.78,9.3,6.94
246068,94,19.15,1.02,8.71,7.37
246072,94,19.15,-1.22,8.28,5.14
246075,94,19.15,-2.08,7.1,4.16
246079,94,19.15,-1.92,11.45,2.51
246083,94,19.15,-0.35,5.37,7.85
246087,94,19.15,-0.31,6.08,10.79
246091,94,19.15,-0.59,6.59,11.96
246094,94,19.15,0.04,3.61,11.85
246098,94,19.15,0.43,7.14,8.36
246103,94,19.15,-1.92,5.14,7.1
246107,94,19.15,1.26,3.06,8.94
246111,94,19.15,1.02,0.55,10.43
246114,94,19.15,1.14,2.28,6.28
246118,94,19.15,1.41,1.1,8.71
246122,94,19.15,2.39,3.61,9.81
246126,94,19.15,2.67,2.86,12.08
246129,86,20.93,1.49,3.3,16.71
246133,86,20.93,0.55,4.75,18.71
246137,86,20.93,1.69,5.1,16.79
246141,86,20.93,2.04,6.98,12.24
246146,86,20.93,1.14,6.75,12.59
246150,86,20.93,0.31,6.75,10.55
246153,86,20.93,-1.45,4.31,12.63
246157,86,20.93,-0.82,3.73,15.93
246161,86,20.93,0.67,2.39,14.44
246165,86,20.93,2.51,0.59,9.45
246169,86,20.93,0.63,6.63,7.14
246173,86,20.93,0.24,2.86,3.69
246176,86,20.93,1.33,2.82,7.37
246180,86,20.93,3.18,1.02,9.1
246184,86,20.93,4.2,4.55,6.35
246189,86,20.93,4.79,8.51,-1.73
246192,86,20.93,4,7.26,2.98
246196,86,20.93,4.63,6.63,2.94
246200,86,20.93,5.96,5.06,8.51
246204,86,20.93,4.12,4.86,11.89
246208,86,20.93,3.61,6.28,9.96
246211,86,20.93,2.55,8.71,9.69
246215,86,20.93,3.88,10.2,9.18
246219,86,20.93,2.82,10.55,9.3
246223,93,19.35,4.12,9.89,15.38
246227,93,19.35,-1.69,7.77,13.96
246231,93,19.35,2.35,6.71,17.61
246235,93,19.35,-0.08,2.67,19.81
246239,93,19.35,0.16,7.88,11.14
246243,93,19.35,0.24,6.51,7.85
246247,93,19.35,0.55,6.86,9.06
246250,93,19.35,-0.35,4.59,4.63
246254,93,19.35,-1.41,2.75,2.79
246258,93,19.35,-0.86,3.3,8.75
246262,93,19.35,0.75,-1.8,7.85
246266,93,19.35,-0.39,3.96,7.57
246269,93,19.35,0.31,4.94,11.81
246274,93,19.35,-0.08,8.24,1.22
246278,93,19.35,0.71,10.79,1.88
246282,93,19.35,0.55,9.26,0.94
246286,93,19.35,0.94,6.67,6.67
246289,93,19.35,0.24,2.98,7.65
246293,93,19.35,0.2,-0.59,13.02
246297,93,19.35,1.45,1.84,8.2
246301,93,19.35,2.82,2.39,11.57
246305,82,21.95,1.26,2.75,12.47
246308,82,21.95,0.2,2.9,17.26
246312,82,21.95,0,6.43,18.04
246317,82,21.95,1.1,3.84,18.28
246321,82,21.95,2.28,7.88,15.34
246325,82,21.95,1.06,4.86,17.85
246328,82,21.95,1.14,7.96,10.98
246332,82,21.95,2.24,7.37,2.9
246336,82,21.95,2.24,9.22,1.18
246340,82,21.95,2.59,7.06,-1.1
246344,82,21.95,4.28,1.8,8.67
246347,82,21.95,4.24,3.8,11.92
246351,82,21.95,4.35,2.24,11.85
246355,82,21.95,3.22,3.06,11.53
246360,82,21.95,2.28,3.3,7.3
246364,82,21.95,1.57,6.47,6.24
246367,82,21.95,1.45,9.49,16.91
246371,82,21.95,0.27,5.06,17.26
246375,82,21.95,0.16,6.28,17.65
246379,82,21.95,-0.75,4.43,17.61
246383,82,21.95,-1.49,7.41,9.22
246386,82,21.95,-1.06,15.73,4.28
246390,82,21.95,0.27,12.83,0.86
246394,82,21.95,2.31,11.57,5.61
246398,93,19.35,0.55,4.2,9.02
246403,93,19.35,1.14,1.37,15.65
246407,93,19.35,1.61,5.33,15.57
246410,93,19.35,-0.47,10.24,13.22
246414,93,19.35,0.71,6.94,14.95
246418,93,19.35,0.2,6.39,10.79
246422,93,19.35,1.06,3.92,8.47
246426,93,19.35,2.35,5.92,4.55
246429,93,19.35,2.9,6.2,2.51
246433,93,19.35,2.98,1.96,6.16
246437,93,19.35,2.75,1.14,1.96
246441,93,19.35,2.71,6.35,-0.86
246446,93,19.35,2.2,5.88,3.02
246449,93,19.35,1.57,3.02,3.33
246453,93,19.35,1.45,1.29,10.4
246457,93,19.35,2.31,6.32,9.92
246461,93,19.35,2.55,2.35,14.67
246465,93,19.35,2.28,2.08,18.08
246468,93,19.35,2.28,5.14,16.51
246472,93,19.35,1.77,6.39,11.38
246476,93,19.35,3.1,9.06,11.22
246480,82,21.95,3.33,10.59,8.36
246484,82,21.95,4.63,12.36,9.57
246489,82,21.95,4.43,10.04,9.81
246492,82,21.95,2.35,11.53,6.71
246496,82,21.95,0.08,9.73,4.63
246500,82,21.95,1.37,7.22,7.92
246504,82,21.95,1.88,4.35,8.51
246507,82,21.95,2.12,2.43,7.45
246511,82,21.95,1.22,2.16,4
246515,82,21.95,1.14,2.16,0.63
246519,82,21.95,1.22,1.88,1.26
246523,82,21.95,2.16,0,10.79
246526,82,21.95,1.88,-5.18,14.28
246531,82,21.95,-0.43,-0.43,15.61
246535,82,21.95,-2,2.71,14.28
246539,82,21.95,-1.02,5.88,10.04
246543,82,21.95,0.59,6.9,9.65
246546,82,21.95,0.75,7.26,6.9
246550,82,21.95,0.94,7.53,11.18
246554,82,21.95,-0.82,4.71,15.22
246558,82,21.95,-1.02,1.77,19.42
246562,82,21.95,-1.77,-0.35,19.18
246566,82,21.95,0.2,-0.71,16.28
246569,82,21.95,1.14,3.06,13.3
246574,82,21.95,1.02,5.1,9.18
246578,98,18.37,2.94,4.79,7.45
246582,98,18.37,1.69,9.77,8
246585,98,18.37,2.39,11.92,9.18
246589,98,18.37,1.33,9.49,9.73
246593,98,18.37,1.06,6.51,14.71
246597,98,18.37,1.61,6.98,14.47
246601,98,18.37,1.37,5.81,6.35
246605,98,18.37,2.82,4.28,2.16
246608,98,18.37,0.67,3.02,1.77
246612,98,18.37,-1.37,3.26,2.04
246617,98,18.37,0.04,2.47,3.22
246621,98,18.37,0.35,-3.84,16.2
246624,98,18.37,-1.41,-1.84,18.91
246628,98,18.37,-1.77,2.59,23.69
246632,98,18.37,-2.2,6.39,16.87
246636,98,18.37,-1.73,9.02,8.98
246640,98,18.37,-0.39,12.79,2.79
246644,98,18.37,1.14,15.38,1.96
246647,98,18.37,2.86,10.55,4.04
246651,98,18.37,1.61,6.35,4.86
246656,98,18.37,0.27,3.49,-1.06
246660,82,21.95,-3.06,3.06,-1.22
246664,82,21.95,-1.61,1.06,1.45
246667,82,21.95,-0.39,-2.79,8.08
246671,82,21.95,3.18,2.16,12.51
246675,82,21.95,3.1,-1.8,13.57
246679,82,21.95,-2.28,6.32,17.61
246683,82,21.95,1.14,5.88,13.14
246687,82,21.95,2.82,7.65,8.63
246690,82,21.95,3.73,8.83,9.73
246694,82,21.95,1.69,-1.57,17.26
246699,82,21.95,2.59,-0.98,17.1
246703,82,21.95,2.82,-0.47,16.32
246707,82,21.95,2.35,1.02,10.16
246710,82,21.95,-0.71,10.59,1.18
246714,82,21.95,-0.86,5.65,-3.49
246718,82,21.95,-1.18,9.3,1.18
246722,82,21.95,-2.08,6.98,4.2
246726,82,21.95,-0.9,10.67,7.41
246729,82,21.95,0.55,4.55,7.73
246733,82,21.95,-0.71,4.86,8.83
246737,82,21.95,1.57,3.45,13.89
246742,82,21.95,-0.2,1.92,16.16
246746,82,21.95,0.39,8.71,13.93
246749,82,21.95,-0.31,3.8,12.32
246753,93,19.35,-0.31,4.63,9.38
246757,93,19.35,1.84,8.08,5.61
246761,93,19.35,2.31,9.89,3.65
246765,93,19.35,2.31,5.57,3.53
246768,93,19.35,2.59,4.16,7.69
246772,93,19.35,3.33,-0.71,13.14
246776,93,19.35,1.41,-1.88,16.67
246780,93,19.35,0.12,0.94,13.93
246785,93,19.35,-0.94,5.73,8.9
246788,93,19.35,-2.35,7.41,5.02
246792,93,19.35,0.2,4.94,7.14
246796,93,19.35,-1.29,3.06,10.94
246800,93,19.35,-1.53,2.98,18.71
246804,93,19.35,-1.41,2.79,18.08
246808,93,19.35,-1.22,5.65,14
246811,93,19.35,-0.9,5.53,13.93
246815,93,19.35,0.78,6.43,5.65
246819,93,19.35,1.69,7.26,-1.22
246823,93,19.35,1.22,6,0.31
246828,93,19.35,1.14,4.35,0.75
246831,93,19.35,1.18,0.04,5.33
246835,93,19.35,1.22,-1.22,7.34
246839,86,20.93,0.98,-2.43,5.81
246843,86,20.93,-2.43,1.65,6.04
246846,86,20.93,-1.06,3.61,9.77
246850,86,20.93,-1.61,5.69,17.53
246854,86,20.93,-0.94,4.75,30.36
246858,86,20.93,0.59,6.43,30.6
246862,86,20.93,-1.1,8.16,23.93
246866,86,20.93,-0.63,7.57,21.38
246870,86,20.93,1.1,11.57,9.85
246874,86,20.93,0.2,12.12,5.53
246878,86,20.93,-0.27,12.43,2.82
246882,86,20.93,-0.94,8.63,0.2
246886,86,20.93,-1.02,1.88,19.06
246889,86,20.93,-0.08,7.88,9.61
246893,86,20.93,-0.82,2.86,5.33
246897,86,20.93,0.82,6.67,2.67
246901,86,20.93,-0.59,7.06,3.61
246904,86,20.93,0.86,7.14,0.71
246908,86,20.93,1.1,9.1,0.9
246913,86,20.93,2.16,3.96,7.49
246917,86,20.93,2.35,3.65,11.45
246921,86,20.93,2.43,4.28,14
246924,86,20.93,0.98,3.41,13.38
246928,86,20.93,1.02,8.59,1.41
246932,86,20.93,2.12,5.18,4.63
246936,97,18.56,3.61,3.37,6.55
246940,97,18.56,3.41,1.33,14.36
246943,97,18.56,3.26,-4,25.3
246947,97,18.56,1.65,-3.49,26.63
246951,97,18.56,2.31,2.67,21.42
246956,97,18.56,2.51,6.43,16.32
246960,97,18.56,-0.35,9.49,5.69
246964,97,18.56,0.9,12.32,4.86
246967,97,18.56,0.98,8.2,3.18
246971,97,18.56,1.41,5.81,4.98
246975,97,18.56,3.06,4.59,3.41
246979,97,18.56,2.39,3.8,-2.98
246982,97,18.56,2.51,10.63,-12.32
246986,97,18.56,0.94,8.94,2
246990,97,18.56,-0.27,3.69,8.83
246994,97,18.56,-2.2,-0.82,17.34
246999,97,18.56,-1.22,1.41,24.4
247003,97,18.56,-1.49,-1.45,28.01
247006,97,18.56,0.67,2.16,21.89
247010,97,18.56,3.69,5.14,9.34
247014,78,23.08,4.67,9.14,0.04
247018,78,23.08,1.77,8.9,-2.12
247022,78,23.08,1.61,3.14,0.27
247025,78,23.08,1.45,5.88,0.04
247029,78,23.08,1.73,3.53,0.55
247033,78,23.08,0.27,5.14,5.06
247037,78,23.08,2.82,11.89,4.2
247041,78,23.08,3.53,10.63,7.37
247045,78,23.08,1.18,9.53,14.79
247049,78,23.08,0.9,8.51,13.65
247053,78,23.08,2.08,8,10.2
247057,78,23.08,0.75,3.06,12.67
247061,78,23.08,0.63,-3.1,12.55
247064,78,23.08,-1.26,-4.55,14.98
247068,78,23.08,-0.75,-0.08,12.36
247072,78,23.08,-1.73,-2.71,11.57
247076,78,23.08,1.49,-1.53,7.61
247080,78,23.08,2.71,-0.27,6.47
247084,78,23.08,2.28,1.1,7.61
247088,78,23.08,2.08,2.2,7.96
247092,78,23.08,-0.39,3.69,7.73
247096,78,23.08,-1.33,5.06,13.81
247100,78,23.08,-0.39,5.22,22.32
247103,78,23.08,-0.35,1.77,23.93
247107,93,19.35,0.75,0.71,25.11
247111,93,19.35,-0.2,0.86,20.12
247115,93,19.35,0.82,4.08,11.92
247119,93,19.35,0.98,6.63,6.08
247122,93,19.35,-0.24,7.26,-4.35
247127,93,19.35,-0.16,15.02,-6.71
247131,93,19.35,0.04,8.04,-1.53
247135,93,19.35,0.82,7.73,7.92
247139,93,19.35,-0.08,1.22,12.94
247142,93,19.35,0.43,-2.55,18.01
247146,93,19.35,0.04,-1.57,16.91
247150,93,19.35,1.37,-1.41,10.87
247154,93,19.35,1.65,2.9,7.02
247158,93,19.35,1.77,4.28,3.22
247161,93,19.35,0.59,4.59,3.57
247165,93,19.35,-0.47,1.53,4.28
247170,93,19.35,0,1.53,6.28
247174,93,19.35,-0.51,3.41,6.51
247178,93,19.35,1.73,3.41,8.98
247181,93,19.35,3.45,7.69,6.94
247185,93,19.35,3.33,8.08,10
247189,93,19.35,4,6.51,8.79
247193,93,19.35,3.33,4.47,10.59
247197,90,20,3.73,3.77,12.83
247200,90,20,2.82,5.1,12.47
247204,90,20,1.37,4.51,15.3
247208,90,20,1.06,5.06,16.87
247213,90,20,-0.12,3.8,20.16
247217,90,20,0.04,2.2,24.91
247220,90,20,-0.27,1.26,14.16
247224,90,20,0.35,9.38,-0.59
247228,90,20,-1.77,9.61,-6.67
247232,90,20,-1.37,6,0.47
247235,90,20,1.22,4.9,5.84
247239,90,20,0.24,1.96,26.56
247243,90,20,-0.47,-4.43,37.19
247247,90,20,-1.1,-1.61,21.93
247251,90,20,-1.14,7.81,10.79
247256,90,20,0.04,13.85,5.96
247259,90,20,-0.39,13.65,10.47
247263,90,20,-0.04,17.65,3.06
247267,90,20,0.86,16.2,4.28
247271,90,20,-0.12,14.47,5.22
247275,90,20,-1.73,5.61,11.14
247278,90,20,-1.41,2.94,10.83
247282,90,20,-1.84,4.55,7.06
247286,90,20,-0.98,3.8,8.36
247290,90,20,-0.55,7.45,-0.94
247294,97,18.56,0.9,8.9,5.84
247298,97,18.56,1.26,9.41,5.88
247302,97,18.56,1.77,9.22,-0.9
247306,97,18.56,1.96,7.77,4
247310,97,18.56,2.08,7.96,7.37
247313,97,18.56,-0.24,3.49,-1.77
247317,97,18.56,1.73,5.14,-10.36
247321,97,18.56,-0.31,2.35,-24.83
247325,97,18.56,0.98,-1.65,-1.96
247329,97,18.56,1.96,-11.22,48.84
247333,97,18.56,0.47,-17.89,51.82
247337,97,18.56,5.45,-6.83,53.07
247341,97,18.56,9.77,6.16,41.66
247345,97,18.56,6.2,19.34,-0.59
247349,97,18.56,-1.61,29.69,-26.16
247353,97,18.56,-2.63,22.52,-18.87
247357,97,18.56,-4.08,9.1,-8.79
247361,97,18.56,-1.49,-4,4.24
247364,97,18.56,0.35,-10.59,14.24
247368,97,18.56,5.41,-17.06,11.3
247372,97,18.56,3.33,-9.14,20.99
247376,82,21.95,1.61,-1.22,11.92
247380,82,21.95,4.31,11.02,5.81
247385,82,21.95,0.98,13.96,6.75
247389,82,21.95,-4.86,16.36,10.79
247392,82,21.95,-2.47,16.87,15.34
247396,82,21.95,-2.2,12.75,16.87
247400,82,21.95,1.1,7.22,25.3
247404,82,21.95,0.27,-0.43,24.95
247408,82,21.95,0.82,-2.28,18.36
247412,82,21.95,-0.47,-2.75,8.28
247415,82,21.95,0.51,-2.9,0.08
247419,82,21.95,-0.78,-1.29,-1.77
247424,82,21.95,-0.35,4.59,-5.81
247428,82,21.95,-0.9,9.89,-5.92
247432,82,21.95,0.16,15.97,-0.51
247435,82,21.95,-1.53,11.81,4.31
247439,82,21.95,2.2,6.35,25.69
247443,82,21.95,1.88,-0.51,32.13
247447,82,21.95,1.61,-2.94,31.7
247451,82,21.95,2.12,-3.37,26.44
247455,82,21.95,2.2,-6.43,32.24
247458,82,21.95,-0.98,-0.27,19.26
247462,82,21.95,-1.26,6.04,12.12
247467,82,21.95,0.27,7.69,15.85
247471,95,18.95,0.75,1.77,15.65
247475,95,18.95,-0.67,6.59,17.02
247479,95,18.95,2.12,11.34,0.82
247482,95,18.95,0.9,12.28,-12
247486,95,18.95,0.24,-2.31,-1.22
247490,95,18.95,2.67,-6.83,11.41
247494,95,18.95,3.84,-4.04,15.22
247498,95,18.95,3.77,2.82,20.67
247501,95,18.95,3.53,-1.45,15.49
247505,95,18.95,2.47,0.67,10.4
247510,95,18.95,1.1,9.73,4.86
247514,95,18.95,2.2,14.63,3.84
247518,95,18.95,0.86,23.58,5.49
247522,95,18.95,0.2,17.26,11.41
247525,95,18.95,2.47,18.04,14.2
247529,95,18.95,4.63,16.48,12.63
247533,95,18.95,1.61,1.61,15.93
247537,95,18.95,1.65,-1.84,9.41
247541,95,18.95,0.86,-4.59,5.41
247545,95,18.95,0.31,-2.71,3.3
247548,95,18.95,-1.06,-2.28,-1.88
247553,95,18.95,-2.55,0.16,2.04
247557,95,18.95,-0.16,3.18,-0.27
247561,90,20,1.57,8.36,-1.53
247565,90,20,2.08,12.79,0.63
247568,90,20,1.18,14.83,2.04
247572,90,20,0.98,12.63,4.67
247576,90,20,2.16,9.14,11.57
247580,90,20,0.47,7.65,17.61
247584,90,20,-0.2,2.43,19.89
247587,90,20,0.63,2.79,19.69
247591,90,20,1.57,2.98,15.34
247596,90,20,1.53,4.82,9.69
247600,90,20,1.14,4.71,6.59
247604,90,20,0.82,6.08,6.63
247607,90,20,-0.04,3.3,8.87
247611,90,20,-0.24,-0.82,7.49
247615,90,20,0.2,0.51,11.92
247619,90,20,-0.2,-2.47,6.63
247622,90,20,-1.53,-0.86,7.18
247626,90,20,-0.94,1.45,8.51
247630,90,20,1.14,5.37,11.38
247634,90,20,4.9,12.83,8.28
247639,90,20,2.28,14.04,5.45
247642,90,20,2.16,18.83,1.69
247646,90,20,2.98,23.42,-0.12
247650,90,20,-0.59,15.42,13.34
247654,90,20,-0.59,0.67,21.22
247658,97,18.56,-0.82,-7.26,27.42
247662,97,18.56,0.27,-5.53,25.73
247665,97,18.56,-3.06,-16.24,25.03
247669,97,18.56,-1.84,-20.75,14.04
247673,97,18.56,0.75,-16.2,6.63
247677,97,18.56,-0.75,-7.02,1.26
247682,97,18.56,-1.1,2.63,2.28
247686,97,18.56,0,5.45,9.57
247689,97,18.56,1.57,10.32,19.3
247693,97,18.56,1.57,5.37,25.34
247697,97,18.56,3.73,5.96,19.18
247701,97,18.56,3.26,7.37,13.96
247705,97,18.56,4.75,3.84,11.85
247708,97,18.56,2.51,6.35,4.55
247712,97,18.56,0.12,6.55,-2.2
247716,97,18.56,0.71,3.8,-2.31
247720,97,18.56,1.14,0.63,2.47
247725,97,18.56,2.71,3.49,7.61
247728,97,18.56,3.53,0.82,12.32
247732,97,18.56,1.1,5.37,12.94
247736,97,18.56,3.3,8.36,11.26
247740,97,18.56,1.02,8.32,10.51
247744,97,18.56,0.86,6.75,10.59
247747,89,20.22,1.41,5.57,14.32
247751,89,20.22,0.35,3.53,12.32
247755,89,20.22,0.71,2.35,10.87
247759,89,20.22,0.75,5.53,9.14
247763,89,20.22,1.29,3.61,5.61
247768,89,20.22,1.73,6.12,6.12
